patch_index,reuse_vs_pedalboard__log_spectral_distance_db,reuse_vs_pedalboard__spectral_convergence,reuse_vs_pedalboard__normalized_rms_difference,reload_vs_pedalboard__log_spectral_distance_db,reload_vs_pedalboard__spectral_convergence,reload_vs_pedalboard__normalized_rms_difference,reuse_vs_reload__log_spectral_distance_db,reuse_vs_reload__spectral_convergence,reuse_vs_reload__normalized_rms_difference
70,3.751117932283931e-05,4.8974052911775e-08,0.0,3.751117932283931e-05,4.8974052911775e-08,0.0,0.0,0.0,0.0
71,0.00011106057252660178,4.7132582075618564e-08,0.0,0.00011106057252660178,4.7132582075618564e-08,0.0,0.0,0.0,0.0
73,0.00011831405372786048,4.790205933695079e-08,0.0,0.00011831405372786048,4.790205933695079e-08,0.0,0.0,0.0,0.0
74,1.836116530980888e-05,5.965324422316269e-08,0.0,1.836116530980888e-05,5.965324422316269e-08,0.0,0.0,0.0,0.0
75,1.0921298289761848e-05,5.1706237545434564e-08,0.0,1.0921298289761848e-05,5.1706237545434564e-08,0.0,0.0,0.0,0.0
76,4.3220886824079676e-05,6.55206447933997e-08,0.0,4.3220886824079676e-05,6.55206447933997e-08,0.0,0.0,0.0,0.0
77,0.00010038940150780899,5.132930989368986e-08,0.0,0.00010038940150780899,5.132930989368986e-08,0.0,0.0,0.0,0.0
78,4.468806457491196e-05,5.039307334003789e-08,0.0,4.468806457491196e-05,5.039307334003789e-08,0.0,0.0,0.0,0.0
79,0.0007302236802312142,4.770039830525003e-08,0.0,0.0007302236802312142,4.770039830525003e-08,0.0,0.0,0.0,0.0
81,0.00012159913465383069,5.021072474877801e-08,0.0,0.00012159913465383069,5.021072474877801e-08,0.0,0.0,0.0,0.0
82,2.546439427567784e-05,5.0156439793132357e-08,0.0,2.546439427567784e-05,5.0156439793132357e-08,0.0,0.0,0.0,0.0
83,9.32193637521337e-05,4.547052530703541e-08,0.0,9.32193637521337e-05,4.547052530703541e-08,0.0,0.0,0.0,0.0
84,6.113957012122608e-05,4.3344451849469685e-08,0.0,6.113957012122608e-05,4.3344451849469685e-08,0.0,0.0,0.0,0.0
85,9.917473321567384e-06,5.0431405628969136e-08,0.0,9.917473321567384e-06,5.0431405628969136e-08,0.0,0.0,0.0,0.0
86,4.464423444588246e-05,5.5275780596487286e-08,0.0,4.464423444588246e-05,5.5275780596487286e-08,0.0,0.0,0.0,0.0
87,7.885338198223823,0.7062681855295141,1.2985256732879904,7.702384220342967,0.5419478117746845,1.1499618662024682,7.98511266708374,0.7207015752792358,1.4051769971847534
88,3.3513350122294576e-05,4.886719803278962e-08,0.0,3.3513350122294576e-05,4.886719803278962e-08,0.0,0.0,0.0,0.0
89,7.439697959758749e-05,5.060623882762081e-08,0.0,7.439697959758749e-05,5.060623882762081e-08,0.0,0.0,0.0,0.0
90,3.835266387146609e-05,5.079657417087522e-08,0.0,3.835266387146609e-05,5.079657417087522e-08,0.0,0.0,0.0,0.0
92,0.0001290053269173629,4.7062933972907606e-08,0.0,0.0001290053269173629,4.7062933972907606e-08,0.0,0.0,0.0,0.0
93,9.179797194120341e-06,5.098643462803566e-08,0.0,9.179797194120341e-06,5.098643462803566e-08,0.0,0.0,0.0,0.0
94,6.0407423020765436e-05,4.749395534125147e-08,0.0,6.0407423020765436e-05,4.749395534125147e-08,0.0,0.0,0.0,0.0
95,7.37474318766318,1.0960464320545247,1.464906869213621,7.781687899122804,1.3070112263867286,1.413948008712826,7.838683605194092,1.2594696283340454,1.3583027124404907
99,0.00016532787218433853,5.214230065185644e-08,0.0,0.00016532787218433853,5.214230065185644e-08,0.0,0.0,0.0,0.0
100,0.00033189082383943926,5.101449654383024e-08,0.0,0.00033189082383943926,5.101449654383024e-08,0.0,0.0,0.0,0.0
101,0.00010091217003250991,5.4576416575017434e-08,0.0,0.00010091217003250991,5.4576416575017434e-08,0.0,0.0,0.0,0.0
104,0.00026767085589872415,5.179511834106353e-08,0.0,0.00026767085589872415,5.179511834106353e-08,0.0,0.0,0.0,0.0
105,4.192413313631907e-05,5.0586641404861827e-08,0.0,4.192413313631907e-05,5.0586641404861827e-08,0.0,0.0,0.0,0.0
106,2.512624628389372e-05,4.9277875229322546e-08,0.0,2.512624628389372e-05,4.9277875229322546e-08,0.0,0.0,0.0,0.0
108,8.324066737784839e-05,5.095460599367421e-08,0.0,8.324066737784839e-05,5.095460599367421e-08,0.0,0.0,0.0,0.0
109,0.0006227434406069749,5.0462874513787044e-08,0.0,0.0006227434406069749,5.0462874513787044e-08,0.0,0.0,0.0,0.0
110,5.504749420322677e-05,4.62080254220291e-08,0.0,5.504749420322677e-05,4.62080254220291e-08,0.0,0.0,0.0,0.0
111,6.60872324868042e-06,5.0136632999890044e-08,0.0,6.60872324868042e-06,5.0136632999890044e-08,0.0,0.0,0.0,0.0
112,0.00017127140488339417,5.287454326186968e-08,0.0,0.00017127140488339417,5.287454326186968e-08,0.0,0.0,0.0,0.0
113,2.0865584250006072e-05,5.118686180167961e-08,0.0,2.0865584250006072e-05,5.118686180167961e-08,0.0,0.0,0.0,0.0
114,2.07133069070469e-05,4.898379638102749e-08,0.0,2.07133069070469e-05,4.898379638102749e-08,0.0,0.0,0.0,0.0
115,0.0002217152797058217,4.961437848314805e-08,0.0,0.0002217152797058217,4.961437848314805e-08,0.0,0.0,0.0,0.0
116,2.4426633076068913e-05,4.931184802407849e-08,0.0,2.4426633076068913e-05,4.931184802407849e-08,0.0,0.0,0.0,0.0
117,0.00030982222521443994,4.7728565503500286e-08,0.0,0.00030982222521443994,4.7728565503500286e-08,0.0,0.0,0.0,0.0
118,6.0499434816924604e-05,5.170906563512726e-08,0.0,6.0499434816924604e-05,5.170906563512726e-08,0.0,0.0,0.0,0.0
121,7.739158349756064,0.9863243420305825,1.436965643774893,7.477262297373512,0.6556685850181707,1.3389201844079288,7.492542266845703,0.749427855014801,1.4204466342926025
124,0.0002101012343326123,4.8053564882133114e-08,0.0,0.0002101012343326123,4.8053564882133114e-08,0.0,0.0,0.0,0.0
125,2.3876566365368033e-05,5.259113015996343e-08,0.0,2.3876566365368033e-05,5.259113015996343e-08,0.0,0.0,0.0,0.0
126,2.552477493559044e-05,4.380286382379319e-08,0.0,2.552477493559044e-05,4.380286382379319e-08,0.0,0.0,0.0,0.0
127,0.00025422527059451393,5.850356428174848e-08,0.0,0.00025422527059451393,5.850356428174848e-08,0.0,0.0,0.0,0.0
128,1.144097490961484e-05,4.906911674488941e-08,0.0,1.144097490961484e-05,4.906911674488941e-08,0.0,0.0,0.0,0.0
129,4.334123657956045e-05,4.9041449074023417e-08,0.0,4.334123657956045e-05,4.9041449074023417e-08,0.0,0.0,0.0,0.0
130,0.00010065253247040991,4.88191743174039e-08,0.0,0.00010065253247040991,4.88191743174039e-08,0.0,0.0,0.0,0.0
131,5.284438693464229e-05,4.690974024037101e-08,0.0,5.284438693464229e-05,4.690974024037101e-08,0.0,0.0,0.0,0.0
132,6.248128895576302e-05,5.1195023504169436e-08,0.0,6.248128895576302e-05,5.1195023504169436e-08,0.0,0.0,0.0,0.0
133,4.372991202907265e-05,3.951287033751639e-08,0.0,4.372991202907265e-05,3.951287033751639e-08,0.0,0.0,0.0,0.0
134,5.183085375574496e-06,5.0691853353793934e-08,0.0,5.183085375574496e-06,5.0691853353793934e-08,0.0,0.0,0.0,0.0
136,0.00020313315277925258,5.032916301856079e-08,0.0,0.00020313315277925258,5.032916301856079e-08,0.0,0.0,0.0,0.0
137,8.34094129654617,0.9145455540282389,1.244060032754188,8.227852397046247,0.8796810423278458,1.3984833656287248,8.67498779296875,1.0541378259658813,1.438704013824463
138,9.860876430828637e-05,4.571972678275548e-08,0.0,9.860876430828637e-05,4.571972678275548e-08,0.0,0.0,0.0,0.0
139,8.296324478521187,0.7166435379499616,1.414538770547577,8.907054614148029,0.5578090762203632,1.4294271348166556,7.471812725067139,0.212136372923851,1.4350216388702393
140,4.941349544116976e-05,4.3776490057120836e-08,0.0,4.941349544116976e-05,4.3776490057120836e-08,0.0,0.0,0.0,0.0
141,9.189641502573385e-05,5.42549085523885e-08,0.0,9.189641502573385e-05,5.42549085523885e-08,0.0,0.0,0.0,0.0
142,5.5352385077383224e-05,4.6391009290940354e-08,0.0,5.5352385077383224e-05,4.6391009290940354e-08,0.0,0.0,0.0,0.0
143,7.341294073952025e-05,4.537509427279067e-08,0.0,7.341294073952025e-05,4.537509427279067e-08,0.0,0.0,0.0,0.0
144,2.6323998326219268e-05,5.003472571313916e-08,0.0,2.6323998326219268e-05,5.003472571313916e-08,0.0,0.0,0.0,0.0
145,8.282022706825689,0.6075106529454322,1.3904388432803385,8.387112599091893,0.6467470205174094,1.3987858926641328,8.524849891662598,0.7289983034133911,1.3994603157043457
146,3.882873216525899e-06,5.103854996705798e-08,0.0,3.882873216525899e-06,5.103854996705798e-08,0.0,0.0,0.0,0.0
147,0.00012068281243518336,5.325381292648389e-08,0.0,0.00012068281243518336,5.325381292648389e-08,0.0,0.0,0.0,0.0
148,3.113085882131067e-05,5.143033473665246e-08,0.0,3.113085882131067e-05,5.143033473665246e-08,0.0,0.0,0.0,0.0
149,0.0001566510025151792,4.820355369882453e-08,0.0,0.0001566510025151792,4.820355369882453e-08,0.0,0.0,0.0,0.0
150,1.2154180372639238e-05,4.5803815641614244e-08,0.0,1.2154180372639238e-05,4.5803815641614244e-08,0.0,0.0,0.0,0.0
151,8.137322244153435,1.2391471437125645,1.433776824134719,7.760930954303659,1.3566493210283392,1.416470882585849,8.597679138183594,1.3482829332351685,1.4134995937347412
152,0.00014830637434279443,4.794660623218525e-08,0.0,0.00014830637434279443,4.794660623218525e-08,0.0,0.0,0.0,0.0
153,4.476368795154267e-05,4.992074825333611e-08,0.0,4.476368795154267e-05,4.992074825333611e-08,0.0,0.0,0.0,0.0
154,0.00012820553339748677,5.246728639050002e-08,0.0,0.00012820553339748677,5.246728639050002e-08,0.0,0.0,0.0,0.0
155,1.1072022029941526e-05,5.084171106815169e-08,0.0,1.1072022029941526e-05,5.084171106815169e-08,0.0,0.0,0.0,0.0
156,6.985199670925547e-05,4.679839061566547e-08,0.0,6.985199670925547e-05,4.679839061566547e-08,0.0,0.0,0.0,0.0
157,7.716945680370811e-06,5.1687946580162984e-08,0.0,7.716945680370811e-06,5.1687946580162984e-08,0.0,0.0,0.0,0.0
158,1.257664319355931e-05,5.582415126239799e-08,0.0,1.257664319355931e-05,5.582415126239799e-08,0.0,0.0,0.0,0.0
159,0.00012283019778715998,5.6759241709463983e-08,0.0,0.00012283019778715998,5.6759241709463983e-08,0.0,0.0,0.0,0.0
160,0.00035806928118305804,5.1339169714044445e-08,0.0,0.00035806928118305804,5.1339169714044445e-08,0.0,0.0,0.0,0.0
161,2.0284727929788096e-05,4.7799360916414725e-08,0.0,2.0284727929788096e-05,4.7799360916414725e-08,0.0,0.0,0.0,0.0
162,3.256688078415898e-05,5.349833339731481e-08,0.0,3.256688078415898e-05,5.349833339731481e-08,0.0,0.0,0.0,0.0
163,0.0007033783313379248,5.086111047636874e-08,0.0,0.0007033783313379248,5.086111047636874e-08,0.0,0.0,0.0,0.0
164,0.00014368772301823768,4.973542986130259e-08,0.0,0.00014368772301823768,4.973542986130259e-08,0.0,0.0,0.0,0.0
165,1.8127976968042033e-05,4.85247289582368e-08,0.0,1.8127976968042033e-05,4.85247289582368e-08,0.0,0.0,0.0,0.0
166,2.0142883996469092e-05,5.194960923250378e-08,0.0,2.0142883996469092e-05,5.194960923250378e-08,0.0,0.0,0.0,0.0
167,12.113010892297956,1.3227434289820692,1.4162302973429743,11.720386302110345,1.268370174801605,1.408755751205496,12.538488388061523,1.2620491981506348,1.4028799533843994
168,2.1052382035955345e-05,5.099241031905974e-08,0.0,2.1052382035955345e-05,5.099241031905974e-08,0.0,0.0,0.0,0.0
169,2.2768632463736303e-05,4.8957192121997495e-08,0.0,2.2768632463736303e-05,4.8957192121997495e-08,0.0,0.0,0.0,0.0
170,4.3876271273269586e-05,5.191779574261668e-08,0.0,4.3876271273269586e-05,5.191779574261668e-08,0.0,0.0,0.0,0.0
171,7.634489398774768,1.0731614557920306,1.4001243002457229,7.48173047830826,1.0541438432288035,1.4679241231829836,7.830458164215088,1.097585678100586,1.4118582010269165
172,5.812457008124576,0.702861026377969,1.2669393221184941,5.603690402870188,0.6877500300428485,1.3027086910073937,5.653259754180908,0.6568508744239807,1.2243560552597046
174,8.73038872872698e-06,4.928173651797458e-08,0.0,8.73038872872698e-06,4.928173651797458e-08,0.0,0.0,0.0,0.0
175,7.293977750841414e-05,5.0345658274930453e-08,0.0,7.293977750841414e-05,5.0345658274930453e-08,0.0,0.0,0.0,0.0
176,11.33449361967999,0.4109447409329379,1.6295368525132634,10.81262796539099,0.4337316112912969,1.000401325996885,9.913595199584961,0.17919045686721802,1.8794461488723755
177,6.233986622545424e-05,5.099343752309746e-08,0.0,6.233986622545424e-05,5.099343752309746e-08,0.0,0.0,0.0,0.0
178,6.105797301029895,1.3354487928477097,1.4246777552365004,5.486628365189154,0.9637047957898329,1.3829195600789363,6.065857410430908,1.0229231119155884,1.3481128215789795
179,8.975263980733782e-06,4.812705535479891e-08,0.0,8.975263980733782e-06,4.812705535479891e-08,0.0,0.0,0.0,0.0
180,5.7968690885445465e-06,4.9664312078035505e-08,0.0,5.7968690885445465e-06,4.9664312078035505e-08,0.0,0.0,0.0,0.0
181,7.364775595291207e-05,5.635617713981192e-08,0.0,7.364775595291207e-05,5.635617713981192e-08,0.0,0.0,0.0,0.0
182,2.5886191015305894e-05,5.08865298438194e-08,0.0,2.5886191015305894e-05,5.08865298438194e-08,0.0,0.0,0.0,0.0
183,4.4275511730041336e-05,4.8633481979173145e-08,0.0,4.4275511730041336e-05,4.8633481979173145e-08,0.0,0.0,0.0,0.0
184,7.024231197787053,1.1160227115765482,1.4024173181741122,6.437391543296623,0.8329835475221871,1.4152660301970224,6.538806915283203,0.6103441715240479,1.5086536407470703
185,4.7450955348715794e-05,5.085555771720146e-08,0.0,4.7450955348715794e-05,5.085555771720146e-08,0.0,0.0,0.0,0.0
187,4.354242176464448e-05,4.956272293773862e-08,0.0,4.354242176464448e-05,4.956272293773862e-08,0.0,0.0,0.0,0.0
188,7.970204010309518e-05,5.1612054322189055e-08,0.0,7.970204010309518e-05,5.1612054322189055e-08,0.0,0.0,0.0,0.0
189,1.7849332319061295e-05,5.310605778122226e-08,0.0,1.7849332319061295e-05,5.310605778122226e-08,0.0,0.0,0.0,0.0
190,10.040475156925275,1.2190092050059773,1.4182137393766534,9.263952097143617,1.1169512437137967,1.4128331242166565,9.409028053283691,0.8857976794242859,1.4179142713546753
191,3.5523403076574124e-05,5.2626621388618267e-08,0.0,3.5523403076574124e-05,5.2626621388618267e-08,0.0,0.0,0.0,0.0
192,7.8617494491431055,1.0820583938344115,1.3348428987471042,7.288574758052895,0.8505105037456517,1.3055380294320782,7.866264343261719,0.9984385967254639,1.4882394075393677
193,9.702305845560125e-05,5.206337200226919e-08,0.0,9.702305845560125e-05,5.206337200226919e-08,0.0,0.0,0.0,0.0
194,6.28848141517359e-05,4.574580287058843e-08,0.0,6.28848141517359e-05,4.574580287058843e-08,0.0,0.0,0.0,0.0
195,3.595287972752215e-05,5.651060792468302e-08,0.0,3.595287972752215e-05,5.651060792468302e-08,0.0,0.0,0.0,0.0
196,7.11739338545166e-05,5.2242931445569216e-08,0.0,7.11739338545166e-05,5.2242931445569216e-08,0.0,0.0,0.0,0.0
197,4.033152589223456e-05,5.5205495096891675e-08,0.0,4.033152589223456e-05,5.5205495096891675e-08,0.0,0.0,0.0,0.0
198,0.0001722935788633812,4.802622661522225e-08,0.0,0.0001722935788633812,4.802622661522225e-08,0.0,0.0,0.0,0.0
200,9.606411627680432,1.3480219004823422,1.4090437733725028,8.219006315879506,1.3472750190265057,1.4187371362690924,9.356804847717285,1.2969716787338257,1.4137040376663208
201,3.1215442157489494e-05,4.924218339958736e-08,0.0,3.1215442157489494e-05,4.924218339958736e-08,0.0,0.0,0.0,0.0
202,3.560616539377352e-05,4.85052247501863e-08,0.0,3.560616539377352e-05,4.85052247501863e-08,0.0,0.0,0.0,0.0
203,3.674442140001547e-05,5.266164406606685e-08,0.0,3.674442140001547e-05,5.266164406606685e-08,0.0,0.0,0.0,0.0
204,7.03994915431535e-05,5.3011540691870266e-08,0.0,7.03994915431535e-05,5.3011540691870266e-08,0.0,0.0,0.0,0.0
205,3.065489272780713e-05,5.1948742155061254e-08,0.0,3.065489272780713e-05,5.1948742155061254e-08,0.0,0.0,0.0,0.0
206,0.0003334488140087918,5.0576281985077086e-08,0.0,0.0003334488140087918,5.0576281985077086e-08,0.0,0.0,0.0,0.0
208,4.5012716308826424e-05,5.020471406914572e-08,0.0,4.5012716308826424e-05,5.020471406914572e-08,0.0,0.0,0.0,0.0
209,6.470241326709362,0.7101154174562675,1.6579089145168628,6.104726873096784,0.8182193354305953,1.456722006263929,6.47256326675415,0.9498833417892456,1.4901018142700195
210,3.594644472306329e-05,5.151806192270126e-08,0.0,3.594644472306329e-05,5.151806192270126e-08,0.0,0.0,0.0,0.0
211,5.044710080216733e-06,5.5456034636406004e-08,0.0,5.044710080216733e-06,5.5456034636406004e-08,0.0,0.0,0.0,0.0
212,3.992585890325904e-05,6.391563489200243e-08,0.0,3.992585890325904e-05,6.391563489200243e-08,0.0,0.0,0.0,0.0
213,0.0005534971579132079,4.62633772052846e-08,0.0,0.0005534971579132079,4.62633772052846e-08,0.0,0.0,0.0,0.0
214,0.0007255781379447593,4.848624154537614e-08,0.0,0.0007255781379447593,4.848624154537614e-08,0.0,0.0,0.0,0.0
215,0.0005047874533723903,5.350339460993207e-08,0.0,0.0005047874533723903,5.350339460993207e-08,0.0,0.0,0.0,0.0
217,6.9704389309668235e-06,5.0628868727033856e-08,0.0,6.9704389309668235e-06,5.0628868727033856e-08,0.0,0.0,0.0,0.0
219,3.209166826565694e-05,5.1797905221777185e-08,0.0,3.209166826565694e-05,5.1797905221777185e-08,0.0,0.0,0.0,0.0
221,7.0434286659147e-05,4.8207056036503944e-08,0.0,7.0434286659147e-05,4.8207056036503944e-08,0.0,0.0,0.0,0.0
223,6.290888762706208e-05,5.033641765704698e-08,0.0,6.290888762706208e-05,5.033641765704698e-08,0.0,0.0,0.0,0.0
224,0.00012537161565965405,5.288581473774563e-08,0.0,0.00012537161565965405,5.288581473774563e-08,0.0,0.0,0.0,0.0
225,1.4874210873385335e-05,5.002895908965073e-08,0.0,1.4874210873385335e-05,5.002895908965073e-08,0.0,0.0,0.0,0.0
226,0.0002505254719136397,5.076603985554045e-08,0.0,0.0002505254719136397,5.076603985554045e-08,0.0,0.0,0.0,0.0
227,0.0004968757619009712,5.0036780059652715e-08,0.0,0.0004968757619009712,5.0036780059652715e-08,0.0,0.0,0.0,0.0
228,4.843391336327777e-05,4.67865224184313e-08,0.0,4.843391336327777e-05,4.67865224184313e-08,0.0,0.0,0.0,0.0
229,5.250411815795154e-05,4.623210232425451e-08,0.0,5.250411815795154e-05,4.623210232425451e-08,0.0,0.0,0.0,0.0
230,0.0003539789087422393,5.206901720297858e-08,0.0,0.0003539789087422393,5.206901720297858e-08,0.0,0.0,0.0,0.0
231,4.3306538965445294e-05,4.551940423523738e-08,0.0,4.3306538965445294e-05,4.551940423523738e-08,0.0,0.0,0.0,0.0
232,2.0715351688774203e-05,5.0367096381081176e-08,0.0,2.0715351688774203e-05,5.0367096381081176e-08,0.0,0.0,0.0,0.0
234,7.621963665003515e-05,5.025254190711314e-08,0.0,7.621963665003515e-05,5.025254190711314e-08,0.0,0.0,0.0,0.0
235,9.919693190021312e-06,4.8691752741938774e-08,0.0,9.919693190021312e-06,4.8691752741938774e-08,0.0,0.0,0.0,0.0
236,9.412723756960084e-06,4.887268077478493e-08,0.0,9.412723756960084e-06,4.887268077478493e-08,0.0,0.0,0.0,0.0
237,8.531188577061901e-05,5.178131875586841e-08,0.0,8.531188577061901e-05,5.178131875586841e-08,0.0,0.0,0.0,0.0
238,4.031626905067179e-05,5.305414176627165e-08,0.0,4.031626905067179e-05,5.305414176627165e-08,0.0,0.0,0.0,0.0
239,2.858671437657393e-05,5.170619209946918e-08,0.0,2.858671437657393e-05,5.170619209946918e-08,0.0,0.0,0.0,0.0
240,0.000265243369852972,4.8789739660528834e-08,0.0,0.000265243369852972,4.8789739660528834e-08,0.0,0.0,0.0,0.0
241,13.136107148990032,1.3925888815243692,1.4170938522614767,12.942393434600564,1.3382812071862096,1.417727400953247,12.822805404663086,1.3154215812683105,1.414934515953064
242,4.1385026596907454e-05,5.531535989293099e-08,0.0,4.1385026596907454e-05,5.531535989293099e-08,0.0,0.0,0.0,0.0
243,6.2474767472840025,0.6008550039658722,1.48967509390559,6.694826344209582,0.9225126207085396,1.5344182525836165,6.47237491607666,0.7061827182769775,1.2557071447372437
244,0.00026807542551757007,4.812577659610273e-08,0.0,0.00026807542551757007,4.812577659610273e-08,0.0,0.0,0.0,0.0
245,2.6393024254284182e-05,4.43303855693421e-08,0.0,2.6393024254284182e-05,4.43303855693421e-08,0.0,0.0,0.0,0.0
246,6.065129592031545e-05,5.7738707308118704e-08,0.0,6.065129592031545e-05,5.7738707308118704e-08,0.0,0.0,0.0,0.0
248,0.00010387038092576336,4.604197673636422e-08,0.0,0.00010387038092576336,4.604197673636422e-08,0.0,0.0,0.0,0.0
249,9.39821749157103,1.0880656999816756,1.3515117905642693,9.112259933082642,1.0837902372754802,1.3166976190219486,9.678997039794922,1.1305594444274902,1.4572505950927734
250,3.291307892486645e-05,5.158706566817787e-08,0.0,3.291307892486645e-05,5.158706566817787e-08,0.0,0.0,0.0,0.0
251,7.834938451182475,1.2602150642154974,1.4110944165374943,7.537835054894781,1.290160727914696,1.3961100092281724,7.208637237548828,0.9599920511245728,1.3040919303894043
252,8.070004543648432e-05,5.632954892693874e-08,0.0,8.070004543648432e-05,5.632954892693874e-08,0.0,0.0,0.0,0.0
253,5.192635634244361e-05,4.5739616537494135e-08,0.0,5.192635634244361e-05,4.5739616537494135e-08,0.0,0.0,0.0,0.0
254,0.0004905039858075605,5.0045020802915927e-08,0.0,0.0004905039858075605,5.0045020802915927e-08,0.0,0.0,0.0,0.0
255,0.00016379785201959746,5.380520509618171e-08,0.0,0.00016379785201959746,5.380520509618171e-08,0.0,0.0,0.0,0.0
256,8.93002963695857,1.28142293558554,1.4252476670410108,8.67630719096724,1.225943423231806,1.4012851466462677,8.662678718566895,1.2308326959609985,1.4024672508239746
258,2.2370996942628288e-05,5.032144488696281e-08,0.0,2.2370996942628288e-05,5.032144488696281e-08,0.0,0.0,0.0,0.0
259,4.841353892806519e-05,5.261786032058556e-08,0.0,4.841353892806519e-05,5.261786032058556e-08,0.0,0.0,0.0,0.0
260,8.866015957105066e-06,5.1213793365861033e-08,0.0,8.866015957105066e-06,5.1213793365861033e-08,0.0,0.0,0.0,0.0
261,0.0001201121921171939,4.8755410568369676e-08,0.0,0.0001201121921171939,4.8755410568369676e-08,0.0,0.0,0.0,0.0
262,0.00013049068096545534,4.5539160063540024e-08,0.0,0.00013049068096545534,4.5539160063540024e-08,0.0,0.0,0.0,0.0
263,1.3217694766638183e-05,4.711049395514059e-08,0.0,1.3217694766638183e-05,4.711049395514059e-08,0.0,0.0,0.0,0.0
264,9.349559679773623,1.153823124457,1.3014168996143538,9.121408942008703,1.352135971018708,1.4074075567379691,8.677467346191406,1.2904982566833496,1.412436604499817
265,6.401353265574412e-05,4.8244779502307735e-08,0.0,6.401353265574412e-05,4.8244779502307735e-08,0.0,0.0,0.0,0.0
266,1.495381243701746e-05,5.115072247256692e-08,0.0,1.495381243701746e-05,5.115072247256692e-08,0.0,0.0,0.0,0.0
267,0.00011577317620676935,5.409503137926664e-08,0.0,0.00011577317620676935,5.409503137926664e-08,0.0,0.0,0.0,0.0
268,5.366766983625435e-06,5.0532849986382045e-08,0.0,5.366766983625435e-06,5.0532849986382045e-08,0.0,0.0,0.0,0.0
269,8.075973253159047e-05,5.153140355819797e-08,0.0,8.075973253159047e-05,5.153140355819797e-08,0.0,0.0,0.0,0.0
270,8.163290887623559,1.187616073132338,1.4382309872576953,8.160448959778673,1.182148071284369,1.4452656054124804,8.48629093170166,1.2147454023361206,1.4315980672836304
271,0.00023484557076476338,4.5409904355998025e-08,0.0,0.00023484557076476338,4.5409904355998025e-08,0.0,0.0,0.0,0.0
272,3.0703177303474386e-05,4.735779186874217e-08,0.0,3.0703177303474386e-05,4.735779186874217e-08,0.0,0.0,0.0,0.0
273,8.272214021344861e-06,5.140764415167865e-08,0.0,8.272214021344861e-06,5.140764415167865e-08,0.0,0.0,0.0,0.0
274,1.6255584752717608e-05,5.3827668395143164e-08,0.0,1.6255584752717608e-05,5.3827668395143164e-08,0.0,0.0,0.0,0.0
275,0.0005514414631029501,5.15384576857416e-08,0.0,0.0005514414631029501,5.15384576857416e-08,0.0,0.0,0.0,0.0
277,7.976247619204744e-05,5.0887261935541225e-08,0.0,7.976247619204744e-05,5.0887261935541225e-08,0.0,0.0,0.0,0.0
278,2.684710489678052e-05,5.269656644543704e-08,0.0,2.684710489678052e-05,5.269656644543704e-08,0.0,0.0,0.0,0.0
279,7.488548321264732e-05,5.1110735922120656e-08,0.0,7.488548321264732e-05,5.1110735922120656e-08,0.0,0.0,0.0,0.0
280,8.296263547812493e-06,5.090214557707916e-08,0.0,8.296263547812493e-06,5.090214557707916e-08,0.0,0.0,0.0,0.0
281,0.00010775492348336759,5.481193319464677e-08,0.0,0.00010775492348336759,5.481193319464677e-08,0.0,0.0,0.0,0.0
282,4.063133424574686e-05,5.3113367041954477e-08,0.0,4.063133424574686e-05,5.3113367041954477e-08,0.0,0.0,0.0,0.0
283,6.221313775841586e-05,4.8747521684338945e-08,0.0,6.221313775841586e-05,4.8747521684338945e-08,0.0,0.0,0.0,0.0
285,2.3936901643972814e-05,4.486920759832643e-08,0.0,2.3936901643972814e-05,4.486920759832643e-08,0.0,0.0,0.0,0.0
286,3.60124843429941e-05,5.0900739986168465e-08,0.0,3.60124843429941e-05,5.0900739986168465e-08,0.0,0.0,0.0,0.0
289,5.230490114613832e-05,5.369484444200075e-08,0.0,5.230490114613832e-05,5.369484444200075e-08,0.0,0.0,0.0,0.0
290,2.5587544616375924e-05,5.065705320919589e-08,0.0,2.5587544616375924e-05,5.065705320919589e-08,0.0,0.0,0.0,0.0
291,0.00027094942666551855,5.0076449516459505e-08,0.0,0.00027094942666551855,5.0076449516459505e-08,0.0,0.0,0.0,0.0
292,8.649818657712763e-06,5.131472978844996e-08,0.0,8.649818657712763e-06,5.131472978844996e-08,0.0,0.0,0.0,0.0
293,5.581649855594754e-05,5.1034199930869356e-08,0.0,5.581649855594754e-05,5.1034199930869356e-08,0.0,0.0,0.0,0.0
294,8.465502734599644,1.2037129011092804,1.40736828181863,8.72182042854009,1.1314030863631388,1.4009748280514127,8.186376571655273,1.1891145706176758,1.4050230979919434
295,7.520226249897736,0.7959934498550135,1.3255229444824417,7.426837817138698,0.6771938149064505,1.3969573601547696,7.353252410888672,0.561556875705719,1.3546984195709229
296,8.135855240403432,0.3829058401544619,1.4015357005385845,8.252582447169148,0.33734767983944236,1.3449381557407631,8.163436889648438,0.33770647644996643,1.4766165018081665
297,0.00022911137541523424,5.005763297426149e-08,0.0,0.00022911137541523424,5.005763297426149e-08,0.0,0.0,0.0,0.0
300,3.369308699304086e-05,5.063567452678793e-08,0.0,3.369308699304086e-05,5.063567452678793e-08,0.0,0.0,0.0,0.0
301,8.724310593064465e-05,4.951832845417344e-08,0.0,8.724310593064465e-05,4.951832845417344e-08,0.0,0.0,0.0,0.0
302,0.00016953491941984892,4.979959084244254e-08,0.0,0.00016953491941984892,4.979959084244254e-08,0.0,0.0,0.0,0.0
