patch_index,cross_engine_lsd_db,context_leakage_lsd_db
943,3.937893326044082e-05,0.0
944,2.4001011630980765e-05,0.0
945,0.0001043206300851,0.0
946,1.967632601446726e-05,0.0
947,0.0001000594171911,0.0
948,6.339887065494235e-05,0.0
949,8.143207124291894e-05,0.0
950,7.47769340468283e-05,0.0
952,7.887630134677272e-06,0.0
953,0.0001070832107698,0.0
954,2.6282871153824365e-06,0.0
955,6.726795508771011e-05,0.0
956,7.026473077274878e-05,0.0
957,1.5867056621845436e-05,0.0
959,1.5069968972621722e-05,0.0
960,0.0001100185969603,0.0
962,1.6400553128743307e-05,0.0
963,8.08152063431946e-05,0.0
964,6.903519098749356,8.212044698646128
965,0.0001189331780447,0.0
967,6.122694116119826e-05,0.0
968,0.0002699095831202,0.0
969,1.622662186624905e-05,0.0
970,3.6430058512644405e-05,0.0
972,7.264506915866819e-05,0.0
973,2.3237005826393904e-05,0.0
974,0.0001185060595132,0.0
975,9.180199152355648,10.876242675813856
976,1.2506651500849283e-05,0.0
977,3.224236511412389e-05,0.0
978,7.72067767899891e-05,0.0
979,6.341459301659136e-05,0.0
981,9.061030508544884e-05,0.0
982,6.081991646364665e-06,0.0
983,0.0002864582360523,0.0
984,1.727935328740646e-05,0.0
985,1.720239363470205e-05,0.0
987,7.568733108877781e-05,0.0
988,7.909511702470322e-06,0.0
989,8.652192703336311e-06,0.0
990,9.977662394139683,10.193636016865646
991,4.495113982173116e-05,0.0
992,3.4954491436223256e-05,0.0
993,4.628213885911025e-05,0.0
996,7.96221759022334e-05,0.0
997,10.263554784641007,11.177215810692505
998,8.335127756010685e-05,0.0
999,9.16056941413296e-05,0.0
1000,0.0001735296110668,0.0
1001,1.4427152866093418e-05,0.0
1003,6.351479592980051e-06,0.0
1004,5.6156951613235446e-05,0.0
1005,1.2013270227314395e-05,0.0
1006,5.103771308500152e-05,0.0
1007,8.416934072211042,7.85723840798399
1008,2.2201210105338997e-05,0.0
1009,9.410073735170323,9.738804923475985
1010,1.0665602936184846e-05,0.0
1011,0.0001338492250688,0.0
1012,0.0001838510164149,0.0
1013,3.435742762235527e-05,0.0
1014,11.084775265078283,10.201973603481216
1015,0.0004145389526433,0.0
1016,6.918185021668276e-05,0.0
1017,7.214966247836321e-06,0.0
1018,6.716404395626205e-05,0.0
1019,6.586674344809333e-05,0.0
1020,0.0001269047780082,0.0
1021,1.0018744131342977e-05,0.0
1023,10.471498648308094,11.190169292037034
1024,2.549375398919795e-05,0.0
1026,2.804776545730148e-05,0.0
1027,5.324409164961185e-06,0.0
1028,0.0001451997521545,0.0
1029,3.4187022724252184e-05,0.0
1030,4.904101037563186e-05,0.0
1031,2.574804834188734e-05,0.0
1032,10.750804293301714,7.885381615425303
1034,0.0001974956604487,0.0
1035,5.2793707333832695e-05,0.0
1036,2.8315701108225095e-05,0.0
1037,5.751602296578833e-05,0.0
1038,8.071125731641754e-06,0.0
1039,1.6915029096923885e-05,0.0
1040,5.754296588335568e-05,0.0
1041,1.894767791686652e-05,0.0
1043,10.288645103771024,10.36301190433713
1044,0.0001387958198054,0.0
1045,2.8708780397127342e-05,0.0
1046,6.812454932071332e-05,0.0
1047,5.1074691671414126e-05,0.0
1048,8.857769730082857e-05,0.0
1050,2.6323194268802253e-05,0.0
1051,3.080337261493542e-05,0.0
1053,5.7293456011603005e-05,0.0
1054,5.134434504555444e-06,0.0
1055,2.0745754296739563e-05,0.0
1056,2.854754893325668e-05,0.0
1057,7.076140560988572e-05,0.0
1058,8.201007385808303,8.268514944096692
1059,7.202638275958635e-06,0.0
1060,10.18519470826913,7.16678085436208
1061,0.000126189937083,0.0
1062,6.621382624091103e-05,0.0
1064,5.650315363041518e-05,0.0
1065,6.696619117980367e-06,0.0
1066,0.0001942005310223,0.0
1068,9.293734873421537,8.010472942119915
1069,0.0002072533161738,0.0
1070,4.490580114588287e-05,0.0
1071,0.0001100502283311,0.0
1072,7.843449982996645,8.034024296472563
1073,7.489277709947097,7.460160325296495
1074,3.250319176394517e-05,0.0
1075,3.61179858869497e-05,0.0
1076,9.099208553899007e-05,0.0
1077,0.000173567394726,0.0
1078,5.288446679516411e-05,0.0
1079,9.963950767088368e-05,0.0
1080,3.4184811128113356e-05,0.0
1081,4.653403946885306e-05,0.0
1082,5.168625851202667,5.251756859783515
1083,4.32042770950091e-05,0.0
1085,0.0001412153074709,0.0
1087,4.6136649747936607e-05,0.0
1091,0.0005316240934632,0.0
1092,0.0001287345159184,0.0
1093,3.7117156191671376e-05,0.0
1094,8.644520894792246,7.96961250306402
1095,3.007600053400292e-05,0.0
1096,5.868895873381424e-05,0.0
1097,6.667334741172143e-06,0.0
1098,1.4220869311002266e-05,0.0
1099,4.127922603249934e-05,0.0
1101,9.374710639070576e-05,0.0
1102,2.3894584566888255e-05,0.0
1104,6.460915412901723,6.114442029238874
1105,9.739638030911522,9.470638778682671
1106,0.0001426297501037,0.0
1107,0.0002625707768148,0.0
1109,4.591317606971014e-06,0.0
1110,7.726112855856342,7.873676176760822
1111,0.0003161794089025,0.0
1112,2.257152250655264e-05,0.0
1113,0.0003996108910233,0.0
1114,1.3063835275865023e-05,0.0
1117,0.0001512120967203,0.0
1118,0.0001096840584428,0.0
1119,5.586638153330128e-05,0.0
1120,3.798804486600502e-05,0.0
1121,4.789525272043925e-06,0.0
1122,0.0001063911114476,0.0
1123,4.550042160036811e-05,0.0
1124,1.3200267357342996e-05,0.0
1126,1.0418143764214549e-05,0.0
1127,9.557459112043844e-06,0.0
1128,0.0003176250106933,0.0
1129,7.329512378247657e-06,0.0
1130,7.516470071946482,7.389688639791802
1131,0.0001128796387833,0.0
1132,2.888235244967003e-05,0.0
1133,4.648121598031843e-06,0.0
1134,7.862823795181002e-06,0.0
1135,2.689036504592239e-05,0.0
1136,2.389323381483876e-05,0.0
1137,3.528462400674981e-05,0.0
1139,3.3433797084745345e-05,0.0
1140,0.0001438571931169,0.0
1141,1.9903857185390396e-05,0.0
1142,3.74013351200169e-05,0.0
1143,7.245867678007182e-05,0.0
1144,0.0001045622363885,0.0
1145,6.300632601554875,5.973861387546024
1147,0.0002413728709426,0.0
1148,5.512543508899278e-06,0.0
1149,3.794082823608758e-05,0.0
1150,5.224509513500908e-05,0.0
1151,6.983989691722275e-05,0.0
1152,8.858010764409527e-05,0.0
1153,1.453200024106101e-05,0.0
1154,12.581889064957412,12.68156783905035
1155,8.098138049031869,7.519982906891393
1156,4.70662122519435e-06,0.0
1157,4.597333914392227e-05,0.0
1158,7.079301024999367e-05,0.0
1159,9.888492490321804e-05,0.0
1160,1.0936483648294337e-05,0.0
1161,8.30066622996026e-06,0.0
1162,6.6997413514422215,6.773821312329219
1163,1.2141271464378294e-05,0.0
1164,0.0001103567767519,0.0
1165,6.885199125547557e-05,0.0
1166,4.511066376575679e-05,0.0
1167,0.000172062023473,0.0
1168,1.1738912437967137e-05,0.0
1169,0.0001423583164115,0.0
1170,9.072338492497588,9.154833582609852
1171,6.32506016192407e-05,0.0
1172,0.0002267144006928,0.0
1173,7.507353003606887e-05,0.0
1174,1.2753700801340684e-05,0.0
1176,2.3654553923127535e-05,0.0
1177,1.0468978583809011e-05,0.0
1178,6.397349217757698e-05,0.0
1179,3.355550067120234e-05,0.0
1180,2.8123802601610733e-05,0.0
1181,8.394426512389915,7.388027690425857
1182,3.3713575154387794e-05,0.0
1183,5.912055018410612e-06,0.0
1184,0.0002939998494467,0.0
1186,5.223766104252256e-06,0.0
1187,9.187176741534476,7.249320138164525
1188,0.0001138663390824,0.0
1189,0.0001819863800379,0.0
1190,0.0001058908438998,0.0
1191,9.220834544432596e-06,0.0
1192,0.0001019549228962,0.0
1193,9.32311678272733e-05,0.0
1194,2.55049939265506e-05,0.0
1195,0.0001045518939987,0.0
1199,5.5120598112032415e-06,0.0
1200,1.4602658108927046e-05,0.0
1201,6.521534511823575e-05,0.0
1202,3.210141389320192e-05,0.0
1203,1.5076443976313309e-05,0.0
1204,3.702536370054765e-05,0.0
1205,0.0002014974568994,0.0
1207,0.0003481837786859,0.0
1208,4.451936459160574e-05,0.0
1209,2.8904429859679556e-05,0.0
1210,8.593486291406639e-06,0.0
1212,4.005700435548053e-05,0.0
1213,5.948376539920347e-05,0.0
1215,4.9354922469462786e-06,0.0
1216,4.9745904955334334e-05,0.0
1217,0.0001927250934209,0.0
1218,1.6946736302118167e-05,0.0
1220,1.268242332167896e-05,0.0
1222,4.7487367986267205e-05,0.0
1224,3.905868190780224e-05,0.0
1225,6.931810469716877e-06,0.0
1226,6.807984656218453,6.69857241779743
1227,0.000154791615383,0.0
1228,2.176606084613452e-05,0.0
1229,0.0002252251948708,0.0
1230,7.559511970665244e-05,0.0
1231,1.962267820282715e-05,0.0
1232,7.568303162533028e-05,0.0
1233,7.273429893055208e-06,0.0
1234,6.521397613161053e-05,0.0
1235,6.873892326477527e-05,0.0
1236,8.8250019073929,8.868212288280779
1237,1.0752558623632804e-05,0.0
1238,1.140143766923538e-05,0.0
1239,3.6394954877570576e-06,0.0
1240,7.150451828547003e-06,0.0
1241,8.942722682861958e-06,0.0
1242,7.698506850926204,10.981298828260009
1243,3.3296022714598866e-05,0.0
1244,6.180771098292352e-05,0.0
1245,5.913316233764395,6.051285766619795
1246,12.71267190433336,7.401971823710148
1247,2.5363739191373876e-05,0.0
1248,6.2860441228868655,5.7437075826954604
1249,7.932927000544182e-06,0.0
1250,9.270085445942144e-06,0.0
1251,7.318213614490769e-05,0.0
1252,0.0002783565219485,0.0
1253,0.0001201753061138,0.0
1255,3.80003098651573e-05,0.0
1256,2.131939618912098e-05,0.0
1257,7.919898860881735,8.21797384020182
1258,1.8725991050029424e-05,0.0
1259,6.86953221986709e-05,0.0
1260,0.0012249642811694,0.0
1262,8.628505091738843,9.024133513545264
1263,5.4753220981629855e-05,0.0
1264,2.844642058086764e-05,0.0
1265,8.854878400824315e-05,0.0
1266,2.901817184668072e-05,0.0
1267,3.1289700157711856e-05,0.0
1268,6.13311292102538e-06,0.0
1269,4.611095711065825e-06,0.0
1270,0.0001175907650944,0.0
1271,6.6223933685618155,6.3372492616889184
1272,2.739073203776459e-05,0.0
1273,3.68690209159311e-05,0.0
1274,4.818751812074051e-05,0.0
1275,5.727471434597501,5.754238515064824
1277,2.2045406582428688e-05,0.0
1280,8.694905859986257,7.646987261675654
1281,7.678265358341644e-05,0.0
1284,2.9125990424928035e-05,0.0
1285,3.523171068981668e-05,0.0
1287,1.9867300736769422e-05,0.0
1288,5.268610604941881e-06,0.0
1289,2.0089425688368863e-05,0.0
1290,6.780666752458428e-05,0.0
1291,7.18178078372182e-05,0.0
1292,2.113382030416766e-05,0.0
1293,4.010068295934311e-05,0.0
1294,0.0001278550811162,0.0
1295,0.0001629329019495,0.0
1296,6.257073806289779e-05,0.0
1297,4.403239837459327e-05,0.0
1298,1.890299518543905e-05,0.0
1300,1.2277981738119452e-05,0.0
1301,0.0001447643180082,0.0
1303,9.783956053053791e-06,0.0
1304,6.539053846011835e-06,0.0
1306,8.167557568326986e-05,0.0
1307,2.526396225115612e-05,0.0
1308,5.320265898885875e-06,0.0
1309,4.71551978303627e-06,0.0
1310,3.6651701403779694e-05,0.0
1311,9.951618206167068e-06,0.0
1312,1.7514901591206046e-05,0.0
1313,1.145162373860365e-05,0.0
1315,6.155104787531608,7.020297781681552
1316,0.0008809131524725,0.0
1317,0.0003048120660099,0.0
1318,6.188283698196632e-06,0.0
1320,6.248146851950416,6.211450182952006
1321,6.699299661837136e-05,0.0
1322,3.65362766699811e-05,0.0
1323,4.0675789992784635e-05,0.0
1324,8.903840450031649e-05,0.0
1325,1.6580952150695714e-05,0.0
1326,5.843580015012778,6.060613262672351
1327,6.968901817007712,7.045903946403692
1328,1.2915069718437763e-05,0.0
1329,0.0002018896110533,0.0
1331,7.840338158646951e-06,0.0
1332,1.9846121455195743e-05,0.0
1333,8.05015852580419,7.671040910170582
1334,4.1319914730394026e-05,0.0
1335,3.2132535076486845e-05,0.0
1336,0.0003323556289843,0.0
1337,9.183857659136304e-05,0.0
1338,0.0002804807514499,0.0
1340,7.354593539468975e-05,0.0
1341,0.0001122605265582,0.0
1342,2.740124564827239e-05,0.0
1343,0.0001234776049192,0.0
1344,2.50256620655966e-05,0.0
1346,2.1187637622544088e-05,0.0
1347,4.952390751074634e-05,0.0
1348,0.0001598532488901,0.0
1349,1.2419174775918275e-05,0.0
1350,8.771616351681416,0.0
1352,4.206036575492378e-06,0.0
1353,0.0001184908283443,0.0
1354,5.814845792365477e-05,0.0
1355,4.623733515322023e-05,0.0
1356,0.0002741116451791,0.0
1357,7.490884010438101e-05,0.0
1358,8.66413312919396,7.9702221052793245
1359,3.1603624288763746e-05,0.0
1360,11.260100321548034,11.651541065029438
1361,2.9467025248890975e-05,0.0
1362,7.465850199238072,7.301980910259245
1363,8.416842743327027,8.87364087633191
1364,8.790912890308961,6.434975446513455
1365,0.0004900691582237,0.0
1366,3.314609950934201e-05,0.0
1367,5.019495310268416e-05,0.0
1368,7.350163604631078e-06,0.0
1370,1.7933558705664398e-05,0.0
1371,0.0003896347149723,0.0
1372,5.948142298916607e-05,0.0
1373,0.0002418159630043,0.0
1374,0.0001046590188229,0.0
1375,0.000117507254943,0.0
1376,4.673776869581916e-06,0.0
1377,0.0001650629665872,0.0
1379,7.505489111757623,7.74782943061783
1380,8.953368060951698,8.765170886883565
1382,13.75908167134565,9.621526377808609
1383,2.7182683677431557e-05,0.0
1384,0.0001384451005284,0.0
1385,9.859170102342984e-05,0.0
1386,1.5217716824462808e-05,0.0
1388,5.048819354476411,5.046158724661943
1389,1.5177666804542148e-05,0.0
1390,8.002386268490966e-05,0.0
1392,6.012710570604116e-05,0.0
1393,5.340296798227594e-05,0.0
1394,0.0001413497161194,0.0
1395,7.748320999464234e-05,0.0
1397,3.334500943073359e-05,0.0
1398,1.6269486192708228e-05,0.0
1399,1.4003919173592996e-05,0.0
1400,4.3355134785038274e-05,0.0
1401,0.0001650385161588,0.0
1402,4.030170322098367e-05,0.0
1403,0.0001231054557999,0.0
1404,1.8298259903137657e-05,0.0
1405,6.583755957335319e-05,0.0
1406,6.518690902006982e-05,0.0
1407,0.0001374342945352,0.0
1408,7.037982181775744e-05,0.0
1409,1.0334254387731267e-05,0.0
1412,3.119459008737483e-05,0.0
1413,0.000202952502801,0.0
1414,11.501151159381964,0.0
1415,2.0423823195283956e-05,0.0
1417,5.851099287456936e-05,0.0
1418,1.0151967839536616e-05,0.0
1419,6.091020191788998e-06,0.0
1420,4.4114156633578915e-05,0.0
1421,5.213982169502087e-05,0.0
1422,9.53210395750393e-05,0.0
1423,3.902005701258892e-05,0.0
1424,0.0004511211642602,0.0
1425,1.9792001311632324e-05,0.0
1426,7.984524655783873,8.562562183406072
1427,3.853520902304353e-05,0.0
1428,5.449631254966732e-05,0.0
1429,2.062003877570402e-05,0.0
1430,6.34551858895924,6.397858630550817
1431,3.9423333234259975e-05,0.0
1433,2.0819019575639468e-05,0.0
1435,0.0001072576229874,0.0
1436,8.890879467025368e-05,0.0
1437,2.7036931116923977e-05,0.0
1438,0.0003227881503926,0.0
1439,0.000414422224043,0.0
1440,1.2894469135775124e-05,0.0
1441,9.65515100323709e-05,0.0
1442,5.309714439923925e-05,0.0
1443,9.77278208597758e-06,0.0
1444,8.337655424509308,8.164948875511117
1445,5.7631498634096565e-06,0.0
1446,9.338174945666134,9.857596393737671
1447,0.0001767775915241,0.0
1448,7.862068196283016,8.671264500183304
1449,1.1680823288998891e-05,0.0
1450,5.35189598206728e-05,0.0
1451,0.0001409258083056,0.0
1452,6.846789883244577,6.622449929305903
1453,8.58805712926686e-06,0.0
1454,5.534748415413118e-06,0.0
1455,0.0001086433465406,0.0
1456,8.478199987925818e-05,0.0
1457,8.23743405424743,10.330605484548258
1458,4.228362201151164e-06,0.0
1459,4.5603713581077925e-05,0.0
1461,5.7317299508026494e-05,0.0
1462,1.6548708506031948e-05,0.0
1463,3.96760641511585e-05,0.0
1464,6.214237365293199,6.49768803640847
1465,6.216213088949569e-05,0.0
1466,6.475808156666456,6.643864905383681
1467,9.189373986737296e-05,0.0
1469,9.892299380701791,10.449254469712342
1470,0.0003513129133617,0.0
1471,5.72750458283672e-05,0.0
1472,3.0222122090566955e-05,0.0
1473,8.511448348757437,7.958621159459928
1474,4.251290006128449e-05,0.0
1476,4.528215911713182e-06,0.0
1477,1.1156484812935892e-05,0.0
1478,0.0001486632793056,0.0
1479,0.0004197158922694,0.0
1480,3.788627861723902e-05,0.0
1481,7.89785493307824,7.792740029847536
1482,7.036420284172993,7.442457395211885
1483,7.519607151288462e-06,0.0
1484,2.9931152862051673e-05,0.0
1485,7.267597316177507e-05,0.0
1486,0.0004017920877664,0.0
1487,4.634748301855566e-06,0.0
1488,0.0001216011144113,0.0
1489,4.7172180647478464e-05,0.0
1490,0.0004666188226386,0.0
1491,5.588672605139456,6.156159664007061
1492,0.0001466897179134,0.0
1494,3.3319572024093346e-05,0.0
1495,4.2007126212548096e-05,0.0
1496,6.0319531587323154e-05,0.0
1498,8.98007815031269e-06,0.0
1499,0.0002443164691316,0.0
1500,0.0001472229146981,0.0
1502,3.9022309836930845e-05,0.0
1503,9.836669527143426e-05,0.0
1504,1.96863411961947e-05,0.0
1505,5.609855815692577e-05,0.0
1507,0.0001437301796871,0.0
1508,11.231012617102232,10.985103162367572
1509,0.0001901552379417,0.0
1510,0.0001732136701444,0.0
1512,3.346816774405737e-05,0.0
1513,2.25657610287199e-05,0.0
1514,12.291376366593871,11.443174812204804
1515,2.775726503701037e-05,0.0
1516,4.393414537828888e-05,0.0
1517,5.245697267765055e-05,0.0
1518,4.479659594861738e-06,0.0
1519,1.5845078716611468e-05,0.0
1520,6.787899343462418,8.379802424857564
1521,0.000214505008208,0.0
1522,7.413704711011335,7.625791798412525
1523,6.651345637098812,6.670378459807698
1524,2.829910590459625e-05,0.0
1525,6.129136729011044,5.790290549443471
1526,0.0001261315139376,0.0
1527,6.8197556336229485e-06,0.0
1528,0.0001041447222438,0.0
1530,0.0001301752146513,0.0
1531,0.0003364901083597,0.0
1532,8.227081923620876e-05,0.0
1533,0.0001542333719734,0.0
1534,0.0001501372353113,0.0
1535,3.982903696877167e-05,0.0
1536,11.075147193309654,10.87108577863324
1537,6.048499335731315,6.433578310502124
1538,2.21965050405389e-05,0.0
1539,6.21126120259487e-05,0.0
1540,6.262688963506114e-05,0.0
1541,6.943050677593514,7.947179159540766
1542,5.222372892038745e-05,0.0
1543,0.0002871111669106,0.0
1544,9.817155785781324,10.174448037742634
1545,0.0001130102429825,0.0
1546,0.0001238408943204,0.0
1547,4.555770056115061e-06,0.0
1548,7.755669505849646e-05,0.0
1549,4.179597187125112e-05,0.0
1550,3.163292952824028e-05,0.0
1551,2.436105389232924e-05,0.0
1553,0.0004617521012686,0.0
1557,3.6859763011269246e-05,0.0
1558,4.923768420348389e-05,0.0
1559,5.2436516238432174e-05,0.0
1560,5.470852308609475e-05,0.0
1561,1.2503622441212215e-05,0.0
1563,6.037026597282669,6.217099719783913
1564,9.47334158895119e-05,0.0
1565,9.396652652082947,8.510423771797768
1566,0.0001986784930221,0.0
1568,8.435597611320356e-05,0.0
1569,3.722473864657569e-05,0.0
1571,0.0001344361293724,0.0
1572,3.2662193709174216e-05,0.0
1573,5.190950946522087e-06,0.0
1575,4.603322520603279e-06,0.0
1576,1.1244747062831176e-05,0.0
1577,6.081861348659493e-05,0.0
1578,8.000832560820855e-05,0.0
1579,5.091554727807501,5.209156726442153
1580,5.984103625134171e-06,0.0
1581,3.893364507575035e-05,0.0
1582,6.189965823203458e-05,0.0
1583,7.467573701977573e-05,0.0
1584,10.333020004624526,9.36616876441634
1585,0.0001043170846503,0.0
1586,8.761845652773409e-05,0.0
1587,9.028093038187568e-05,0.0
1588,7.235731380497685e-06,0.0
1589,8.486377873022706,8.539017749237146
1590,3.297913085076418e-05,0.0
1591,4.491308934115688e-05,0.0
1592,8.914157452988173,8.590364824964674
1594,0.0001200537373717,0.0
1595,1.1581044179024876e-05,0.0
1596,1.3240084868092345e-05,0.0
1597,0.0001497807087263,0.0
1598,5.778525433996209e-06,0.0
1599,7.894388920743965,7.30751509632173
1600,1.6651449299864695e-05,0.0
1601,0.000609408873177,0.0
1602,1.287018047449046e-05,0.0
1603,0.0001251746905541,0.0
1604,0.000119119461262,0.0
1605,6.593217952471462e-05,0.0
1607,0.0001238280016832,0.0
1608,5.738372221324248e-06,0.0
1609,0.0001006099887346,0.0
1611,9.607089092912374e-06,0.0
1612,1.475046501414393e-05,0.0
1613,7.462373079167722,7.623914339790089
1614,3.4555634073232115e-05,0.0
1615,2.4788689719969296e-05,0.0
1617,6.806526204985342,7.674972895860714
1618,1.5584053829256138e-05,0.0
1620,0.0002829398826657,0.0
1621,0.0008616996344376,0.0
1622,0.0001166966648732,0.0
1625,5.549460109902974e-05,0.0
1626,3.2984879638304214e-05,0.0
1627,7.41832586722575e-05,0.0
1628,6.870527215096349,6.841103199999892
1629,0.0003742717333498,0.0
1630,8.169282299117798,8.626991621837076
1631,6.777651732982734e-05,0.0
1632,0.0002832747114955,0.0
1633,0.0001057270904188,0.0
1634,1.569202890956861e-05,0.0
1635,9.83334402423992,13.668059093941817
1636,0.0002714730544287,0.0
1637,5.533362050632304,7.965837565938556
1638,8.058568290454253e-05,0.0
1640,5.954506756340579e-06,0.0
1641,0.0002863480212794,0.0
1642,0.0006040430977942,0.0
1643,2.110677608555484e-05,0.0
1645,9.719842582738402e-05,0.0
1646,3.308199521826157e-05,0.0
1647,7.026552143172536e-06,0.0
1648,0.000525908925813,0.0
1649,0.000140812470506,0.0
1650,1.256219970961188e-05,0.0
1652,6.8271027531757635,7.3557036668328815
1653,1.602765115329432e-05,0.0
1654,1.7011859030280296e-05,0.0
1655,5.975531547289738e-06,0.0
1656,0.0001122235502822,0.0
1657,8.382663725857832,8.483774188084107
1658,2.3551131938468043e-05,0.0
1659,3.641683241677256e-05,0.0
1660,0.0001227720761222,0.0
1661,0.000113780423267,0.0
1662,9.88663723864294,11.062250064938818
1663,3.937214695913823e-05,0.0
1665,8.730888320805015e-05,0.0
1666,9.292915527602796e-06,0.0
1667,3.676825545509953e-05,0.0
1669,9.027942803889672e-06,0.0
1670,2.252711624007952e-05,0.0
1671,0.0001143927478785,0.0
1672,5.902352214090392e-05,0.0
1673,9.929980756050432,10.280000739720903
1674,0.0004784526136401,0.0
1675,7.114334796090309e-05,0.0
1676,7.628319243653052,7.076639131135899
1677,2.98207503190675e-05,0.0
1679,5.6043396692167205e-05,0.0
1680,7.460594757176063e-05,0.0
1681,1.4068906687165695e-05,0.0
1683,8.687435390419826e-05,0.0
1684,4.11377856974421e-05,0.0
1685,4.467340393718207e-05,0.0
1686,3.465922638310893e-05,0.0
1687,2.266744074176297e-05,0.0
1688,1.1294730377299143e-05,0.0
1689,0.0004062179161377,0.0
1690,6.82545675681827,6.675615478482674
1691,3.350799409817019e-05,0.0
1692,8.19678049582888e-05,0.0
1694,10.51740815071668,7.185340666270153
1695,4.942547149960378e-05,0.0
1696,2.539371477579232e-05,0.0
1697,13.2721169862101,12.915860234326104
1699,7.741113738115063e-05,0.0
1700,2.4336294282484888e-05,0.0
1701,6.1908444412424055,6.342507647481455
1702,1.1792853183858286e-05,0.0
1703,0.0001241024290012,0.0
1704,4.082834539774063e-06,0.0
1705,9.411911735208772e-05,0.0
1706,6.570547404292752,6.480417750181611
1707,6.300328111262988,5.444495047417991
1709,10.336880228954351,9.95020264058141
1710,2.139179594635807e-05,0.0
1711,0.0003958457520233,0.0
1713,3.0011683521322914e-05,0.0
1714,5.5296035964585734e-05,0.0
1715,1.441442027612286e-05,0.0
1716,3.654529531358656e-05,0.0
1718,8.359174265218423,8.387191694933266
1719,0.0002325400496723,0.0
1720,4.94988272137979e-05,0.0
1721,2.1976484338425365e-05,0.0
1723,6.790485312096859,7.051539301278938
1724,8.043693666138284e-05,0.0
1725,0.000197139057873,0.0
1726,2.872846899903596e-05,0.0
1727,2.29152807585826e-05,0.0
1728,1.0592344620962095e-05,0.0
1729,4.029856779872485e-05,0.0
1730,5.812603329784221,8.764960868290915
1732,0.0001127784565635,0.0
1733,5.491398951810963,5.239893286784177
1734,2.7561230151671293e-05,0.0
1735,2.2151470020041647e-05,0.0
1736,7.40289015338161e-05,0.0
1737,7.104805842556903,6.474442148739867
1738,2.3197596600509844e-05,0.0
1739,8.320779460418695e-05,0.0
1740,5.996573057868351e-05,0.0
1742,8.498780864574437,5.841643736770438
1743,2.5611499140494717e-05,0.0
1744,7.041193476524087,6.789672502067509
1745,6.264255505505299e-05,0.0
1746,2.263542806966314e-05,0.0
1747,6.7192606189418975e-06,0.0
1748,7.893827334236966e-06,0.0
1749,6.982041501758685e-06,0.0
1750,0.0003475422865795,0.0
1751,0.0001511783529899,0.0
1752,5.779427520568436,5.8497839644961305
1753,5.9247733212866205,6.174143071280764
1754,8.559178977030358,9.404753072025102
1755,5.082567281295323e-05,0.0
1757,0.0001975511916193,0.0
1758,6.345807946259834e-05,0.0
1759,8.766178601456383e-05,0.0
1761,8.913661819681222,8.436489529605442
1762,13.938380346315498,7.77164251656889
1763,7.879695815199418e-05,0.0
1764,7.11545518054843,6.897750070958045
1765,1.4256391364500354e-05,0.0
1766,4.3864359986969974e-05,0.0
1767,6.45078729495987,6.9224895207130706
1768,1.4020134694485222e-05,0.0
1769,3.060653676921299e-05,0.0
1770,0.0011019863527298,0.0
1772,2.389110452099399e-05,0.0
1773,2.3475644357697256e-05,0.0
1774,6.8036323672478196e-06,0.0
1775,8.176228389169296,7.108440809301348
1776,7.186614435820985e-05,0.0
1777,0.0001199243858379,0.0
1778,9.287161652571222e-05,0.0
1779,2.8330397482966932e-05,0.0
1780,5.200925291517699e-05,0.0
1782,2.4055446122393655e-05,0.0
1783,0.0001384235424088,0.0
1784,0.0002365507959302,0.0
1786,4.451035589837106e-05,0.0
1788,3.5109918386975184e-05,0.0
1790,1.1294912396067096e-05,0.0
1791,8.645375978256306,8.533645112429936
1792,8.811661710004286,8.679651367786079
1793,4.5106208352523885e-05,0.0
1795,7.327606968029374e-05,0.0
1796,0.0001334918480172,0.0
1798,8.562847361015976e-06,0.0
1799,1.4686587027484758e-05,0.0
1800,4.0477016999556546e-05,0.0
1801,6.17453227884372e-05,0.0
1802,1.2952167247132803e-05,0.0
1803,0.0002006180862766,0.0
1806,3.931277294087579e-06,0.0
1807,8.76927370545027,9.230090209673921
1808,4.13288567705783e-05,0.0
1809,2.3124709400369835e-05,0.0
1810,5.199385807487537e-05,0.0
1811,6.263130192732235,7.678809324453465
1813,9.647336047816874e-05,0.0
1814,8.429935073855845e-05,0.0
1815,4.148862625619436e-05,0.0
1816,7.582489973648152e-05,0.0
1817,0.0002991545999238,0.0
1818,0.0002462059434292,0.0
1819,8.250130751469162e-05,0.0
1820,3.1145269404262246e-05,0.0
1821,3.891726798878599e-06,0.0
1822,8.407094977791196,7.8558321695525395
1823,8.741412299562282e-05,0.0
1824,0.0001545278668429,0.0
1825,1.6936004141847196e-05,0.0
1826,1.1065009156122195e-05,0.0
1827,2.59072799196963e-05,0.0
1828,6.393612503016201,5.811817357614635
1829,5.450703732471211e-05,0.0
1830,4.557174002595705e-05,0.0
1831,3.7372306231642983e-05,0.0
1833,7.728303163271587e-05,0.0
1834,6.0920957982459685,6.337356070063748
1835,3.90013802459888e-05,0.0
1837,1.1568052145487296e-05,0.0
1838,4.178888277495818e-05,0.0
1839,9.072509700114655e-06,0.0
1840,2.387595481645687e-05,0.0
1841,11.772840226308697,12.412114071818122
1842,1.2215692930495153e-05,0.0
1843,1.0483120082175858e-05,0.0
1844,6.124258547209224,7.23548540279201
1845,5.8440409738448936e-05,0.0
